gempId,title,rarity,imageUrl
3_11,"R2-D2, The Queen's Hero",rare,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/11r2d2thequeenshero.gif
3_12,"Boss Nass, Gungan Chief",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/12bossnassgunganchief.gif
3_13,"Ric Olié, Bravo Leader",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/13ricoliebravoleader.gif
3_14,"Captain Tarpals, Gungan Officer",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/14captaintarpalsgunganoffic.gif
3_15,"Sio Bibble, Governor of Naboo",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/15siobibblegovernorofnaboo.gif
3_16,"Sabé, Handmaiden Decoy Queen",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/16sabehandmaidendecoyqueen.gif
3_17,"Saché, Handmaiden",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/17sachehandmaiden.gif
3_18,"Yané, Handmaiden",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/18yanehandmaiden.gif
3_19,"Naboo Officer, Squad Leader",uncommon,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/19nabooofficersquadleader.gif
3_20,"Naboo Officer, Commander",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/20nabooofficercommander.gif
3_21,"Naboo Bureaucrat, Official",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/21naboobureaucratofficial.gif
3_22,"Naboo Security, Trooper",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/22naboosecuritytrooper.gif
3_23,"Naboo Security, Defender",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/23naboosecuritydefender.gif
3_24,"Bravo Pilot, Ace Flyer",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/24bravopilotaceflyer.gif
3_25,"Coruscant Guard, Chancellor's Escort",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/25coruscantguardchancellors.gif
3_26,"Alderaan Diplomat, Senator",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/26alderaandiplomatsenator.gif
3_27,"Council Member, Naboo Governor",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/27councilmembernaboogoverno.gif
3_28,"Gungan Warrior, Veteran",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/28gunganwarriorveteran.gif
3_29,"Gungan Guard, Lookout",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/29gunganguardlookout.gif
3_30,"Gungan General, Army Leader",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/30gungangeneralarmyleader.gif
3_31,"Gungan Soldier, Infantry",common,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/31gungansoldierinfantry.gif
3_32,"Rep Officer, Gungan Diplomat",starter set,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/32repofficergungandiplomat.gif
3_33,"Obi-Wan Kenobi, Jedi Negotiator",starter set,https://res.starwarsccg.org/youngjedi/cards/battleofnaboo/light/33obiwankenobijedinegotiato.gif
4_P1,"Qui-Gon Jinn, Jedi Protector",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedmenaceofdarthmaul/light/quigonjinn.jpg
4_P2,"Mace Windu, Jedi Warrior",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedmenaceofdarthmaul/light/macewindu.jpg
4_P3,"Queen Amidala, Cunning Warrior",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedmenaceofdarthmaul/light/queenamidala.jpg
4_P4,"Darth Maul, Sith Assassin",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedmenaceofdarthmaul/dark/darthmaul.jpg
4_P5,"Sebulba, Champion Podracer Pilot",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedmenaceofdarthmaul/dark/sebulba.jpg
4_P6,"Trade Federation Tank, Assault Leader",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedmenaceofdarthmaul/dark/tradefederationtank.jpg
5_31,"Darth Maul, Student of the Dark Side",ultra-rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/darthmaul.gif
5_32,"Darth Sidious, Master of the Dark Side",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/darthsidious.gif
5_33,"Aurra Sing, Trophy Collector",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/aurrasing.gif
5_34,"Tey How, Neimoidian Command Officer",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/teyhow.gif
5_35,"OWO-1, Battle Droid Command Officer",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/owo1.gif
5_36,"Rayno Vaca, Taxi Driver",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/raynovaca.gif
5_37,"Baskol Yeesrim, Gran Senator",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/baskolyeesrim.gif
5_38,"Starfighter Droid, DFS-327",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/starfighterdroiddfs327.gif
5_39,"Starfighter Droid, DFS-1104",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/starfighterdroiddfs1104.gif
5_40,"Starfighter Droid, DFS-1138",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/dark/starfighterdroiddfs1138.gif
5_1,"Obi-Wan Kenobi, Jedi Student",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/obiwankenobi.gif
5_2,"Qui-Gon Jinn, Jedi Mentor",ultra-rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/quigonjinnjedimentor.gif
5_3,"Anakin Skywalker, Rookie Pilot",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/anakinskywalker.gif
5_4,"Captain Panaka, Security Commander",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/captainpanaka.gif
5_5,"Mace Windu, Jedi Councilor",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/macewindu.gif
5_6,"Queen Amidala, Young Leader",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/queenamidala.gif
5_7,"Yoda, Jedi Philosopher",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/yodajediphilosopher.gif
5_8,"R2-D2, Repair Droid",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/r2d2repairdroid.gif
5_9,"Ric Olie, Starship Pilot",rare,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/ricoliestarshippilot.gif
5_10,"Bravo Pilot, Flyer",common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/bravopilotflyer.gif
5_11,"Valorum, Leader of the Senate",common,https://res.starwarsccg.org/youngjedi/cards/duelofthefates/light/valorum.gif
6_P9,"Anakin Skywalker, Tested By The Jedi Council",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/light/anakinskywalker.gif
6_P11,"Captain Panaka, Royal Defender",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/light/captainpanaka.gif
6_P8,"Obi-Wan Kenobi, Jedi Avenger",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/light/obiwankenobi.gif
6_P10,"Padmé Naberrie, Loyal Handmaiden",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/light/padmenaberrie.gif
6_P13,"R2-D2, Starship Maintenance Droid",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/light/r2d2.gif
6_P12,"Yoda, Wise Jedi",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/light/yoda.gif
6_P16,"Aurra Sing, Scoundrel",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/dark/aurrasing.gif
6_P14,"Darth Sidious, The Phantom Menace",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/dark/darthsidious.gif
6_P17,Jabba The Hutt,pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/dark/jabbathehutt.gif
6_P18,"Nute Gunray, Neimoidean Bureaucrat",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/dark/nutegunray.gif
6_P19,"Rune Haako, Neimoidean Lieutenant",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/dark/runehaako.gif
6_P15,"Watto, Risk Taker",pm,https://res.starwarsccg.org/youngjedi/cards/enhancedbattleofnaboo/dark/watto.gif
7_1,"Queen Amidala, Royal Leader",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/009-queenamidalaroyalleader.gif
7_2,"Yoda, Jedi Master",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/010-yodajedimaster.gif
7_3,"Anakin Skywalker, Child of Prophecy",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/004-anakinskywalkerchildof.gif
7_4,"Queen Amidala, Voice of Her People",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/009-queenamidalavoiceofher.gif
7_5,"Anakin Skywalker, Padawan",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/004-anakinskywalkerpadawan.gif
7_6,"Mace Windu, Jedi Speaker",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/007-macewindujedispeaker.gif
7_7,"Qui-Gon Jinn, Jedi Protector",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P1-quigonjinn.jpg
7_8,"Mace Windu, Jedi Warrior",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P2-macewindu.jpg
7_9,"Queen Amidala, Cunning Warrior",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P3-queenamidala.jpg
7_10,"Obi-Wan Kenobi, Jedi Student",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/01-obiwankenobi.gif
7_11,"Qui-Gon Jinn, Jedi Mentor",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/02-quigonjinnjedimentor.gif
7_12,"Anakin Skywalker, Rookie Pilot",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/03-anakinskywalker.gif
7_13,"Captain Panaka, Security Commander",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/04-captainpanaka.gif
7_14,"Mace Windu, Jedi Councilor",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/05-macewindu.gif
7_15,"Queen Amidala, Young Leader",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/06-queenamidala.gif
7_16,"Yoda, Jedi Philosopher",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/07-yodajediphilosopher.gif
7_17,"Shmi Skywalker, Anakin's Mother",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P7-shmiskywalker.jpg
7_18,"Obi-Wan Kenobi, Jedi Avenger",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P08-obiwankenobi.gif
7_19,"Anakin Skywalker, Tested by the Jedi Council",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P09-anakinskywalker.gif
7_20,"Padmé Naberrie, Loyal Handmaiden",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P10-padmenaberrie.gif
7_21,"Captain Panaka, Royal Defender",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P11-captainpanaka.gif
7_22,"Yoda, Wise Jedi",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P12-yoda.gif
7_23,"R2-D2, Starship Maintenance Droid",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/P13-r2d2.gif
7_24,"Yoda, Jedi Instructor",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/yodaboonta.jpg
7_25,"C-3PO, Human-Cyborg Relations Droid",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/c3poboonta.jpg
7_26,"Jira, Pallie Vendor",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/jiraboonta.jpg
7_27,"Kitster, Anakin's Friend",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/kitsterboonta.jpg
7_28,"Wald, Anakin's Friend",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/waldboonta.jpg
7_29,"Amidala's Starship, Queen's Transport",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_30,"Watto, Slave Owner",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_31,"Aurra Sing, Bounty Hunter",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_32,"Trade Federation Tank, Armored Division",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_33,"Sebulba, Podracer Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_34,"Destroyer Droid Squad, Defense Division",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_35,"Battle Droid Squad, Escort Unit",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_36,"Trade Federation Tank, Assault Division",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_37,"Darth Sidious, Sith Manipulator",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_38,"Sebulba, Dangerous Podracer Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_39,"Watto, Toydarian Gambler",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_40,"Jabba The Hutt, Crime Lord",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_41,"Rune Haako, Neimoidian Deputy",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_42,"Darth Maul, Sith Assassin",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P4-darthmaul.jpg
7_43,"Sebulba, Champion Podracer Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P5-sebulba.jpg
7_44,"Trade Federation Tank, Assault Leader",rare,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P6-tradefederationtank.jpg
7_45,"Darth Maul, Student of the Dark Side",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_46,"Darth Sidious, Master of the Dark Side",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_47,"Aurra Sing, Trophy Collector",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/light/amidalasstarshipboonta.jpg
7_48,"Darth Sidious, The Phantom Menace",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P14-darthsidious.gif
7_49,"Watto, Risk Taker",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P15-watto.gif
7_50,"Aurra Sing, Scoundrel",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P16-aurrasing.gif
7_51,"Jabba The Hutt, Tatooine Tyrant",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P17-jabbathehutt.gif
7_52,"Nute Gunray, Neimoidian Bureaucrat",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P18-nutegunray.gif
7_53,"Rune Haako, Neimoidian Lieutenant",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/P19-runehaako.gif
7_54,"Watto, Podrace Sponsor",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/wattoboonta.jpg
7_55,"Aurra Sing, Formidable Adversary",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/aurrasingboonta.jpg
7_56,"Jabba The Hutt, O Grandio Lust",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/jabbathehuttboonta.jpg
7_57,"TC-14, Protocol Droid",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/tc14boonta.jpg
7_58,"Orr'UrRuuR'R, Tusken Raider Leader",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/orrurruurrboonta.jpg
7_59,"Viceroy's Battleship, Trade Federation Transport",uncommon,https://res.starwarsccg.org/youngjedi/cards/reflections/dark/viceroysbattleshipboonta.jpg
8_1,"Anakin Skywalker, Boonta Eve Podracer Pilot",ultra-rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/1anakinskywalkerboontaeve.jpg
8_2,"Yoda, Jedi Instructor",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/2yodajediinstructor.jpg
8_3,"C-3PO, Human-Cyborg Relations Droid",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/3c3pohumancyborgrelations.jpg
8_4,"Jira, Pallie Vendor",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/4jirapallievendor.jpg
8_5,"Kitster, Anakin's Friend",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/5kitsteranakinsfriend.jpg
8_6,"Wald, Anakin's Friend",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/6waldanakinsfriend.jpg
8_7,"Seek, Anakin's Friend",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/7seekanakinsfriend.jpg
8_8,"Amee, Anakin's Friend",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/8ameeanakinsfriend.jpg
8_9,"Melee, Anakin's Friend",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/9meleeanakinsfriend.jpg
8_10,"Captain Tarpals, Gungan Leader",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/10captaintarpalsgungan.jpg
8_11,"Boles Roor, Podracer Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/11bolesroorpodracerpilot.jpg
8_12,"Elan Mak, Podracer Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/12elanmakpodracerpilot.jpg
8_13,"Neva Kee, Podracer Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/13nevakeepodracerpilot.jpg
8_14,"Wan Sandage, Podracer Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/14wansandagepodracerpilot.jpg
8_15,"Shmi Skywalker, Anakin's Mother",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/light/15shmiskywalkeranakins.jpg
8_31,"Sebulba, Dug Podracer Pilot",ultra-rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/31sebulbadugpodracerpilot.jpg
8_32,"Watto, Podrace Sponsor",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/32wattopodracesponsor.jpg
8_33,"Aurra Sing, Formidable Adversary",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/33aurrasingformidable.jpg
8_34,"Jabba The Hutt, O Grandio Lust",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/34jabbathehuttograndiolust.jpg
8_35,"TC-14, Protocol Droid",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/35tc14protocoldroid.jpg
8_36,"Orr'UrRuuR'R, Tusken Raider Leader",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/36orrurruurrtuskenraider.jpg
8_37,"UrrOr'RuuR, Tusken Raider Warrior",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/37urrorruurtuskenraider.jpg
8_38,"RuuR'Ur, Tusken Raider Sniper",common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/38ruururtuskenraidersniper.jpg
8_39,"Sil Unch, Neimoidian Comm Officer",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/39silunchneimoidiancomm.jpg
8_40,Graxol Kelvyyn and Shakka,uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/40graxolkelvyynandshakka.jpg
8_41,"Corix Venne, Bith Musician",common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/41corixvennebithmusician.jpg
8_42,"Reike Th'san, Arms Smuggler",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/42reikethsanarmssmuggler.jpg
8_43,"Meddun, Nikto Mercenary",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/43meddunniktomercenary.jpg
8_44,"Rum Sleg, Bounty Hunter",rare,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/44rumslegbountyhunter.jpg
8_45,"Aehrrley Rue, Freelance Pilot",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/45aehrrleyruefreelance.jpg
8_46,"Jedwar Seelah, Explorer Scout",uncommon,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/46jedwarseelahexplorer.jpg
8_47,"Chokk, Klatooinian Explosives Expert",common,https://res.starwarsccg.org/youngjedi/cards/boontaevepodrace/dark/47chokkklatooinian.jpg
